age,gender,maritalstatus,education,occupation,annualincome,homeowner,state,monthlybilledamount,totalminsusedinlastmonth,unpaidbalance,numberofmonthunpaid,numberofcomplaints,numdayscontractequipmentplanexpiring,penaltytoswitch,calldroprate,callfailurerate,percentagecalloutsidenetwork,totalcallduration_mean,totalcallduration_std,totalcallduration_min,totalcallduration_max,avgcallduration_mean,avgcallduration_std,avgcallduration_min,avgcallduration_max,churn
43,Female,Single,High School or below,Others,86129,Yes,ND,72,400,243,7,1,82,25,0.07,0.03,0.23,3118.0,4075.1799960247154,84,7750,539.6666666666666,394.69017384948074,84,775,0
73,Male,Single,High School or below,Others,197030,No,OK,10,97,8,5,2,0,197,0.05,0.03,0.69,2209.5,2051.316772222174,759,3660,552.0,513.3595231414336,189,915,0
21,Male,Married,High School or below,Others,195059,No,AZ,17,100,118,2,1,41,57,0.07,0.01,0.9,3836.0,1176.625683894415,3004,4668,689.0,125.86500705120545,600,778,0
51,Female,Married,High School or below,Others,55959,Yes,CA,75,297,133,0,2,59,230,0.05,0.01,0.36,2028.6666666666667,1879.929874578659,96,3851,590.3333333333334,445.8411525794062,96,962,0
67,Female,Single,Bachelor or equivalent,Others,53988,Yes,MI,82,301,243,5,0,0,90,0.07,0.03,0.57,2621.0,210.71782079359116,2472,2770,477.5,23.33452377915607,461,494,0
30,Male,Married,Bachelor or equivalent,Others,164888,Yes,MN,20,498,8,3,2,18,262,0.05,0.03,0.02,3281.0,1046.5180361560904,2541,4021,758.5,125.15790027001891,670,847,0
45,Female,Single,Master or equivalent,Others,162917,Yes,SC,28,1,118,0,0,59,122,0.0,0.01,0.23,3233.5,1274.9135264793451,2332,4135,462.5,4.949747468305833,459,466,0
76,Male,Single,PhD or equivalent,Others,23818,No,TN,86,198,133,6,1,77,295,0.06,0.01,0.69,3356.5,3479.6724702190004,896,5817,564.5,376.8879143724298,298,831,0
24,Male,Married,High School or below,Others,21847,Yes,FL,93,201,243,3,0,18,155,0.0,0.03,0.9,4963.333333333333,4295.352178033058,333,8818,677.6666666666666,300.0955403422939,333,881,0
54,Female,Married,High School or below,Others,132747,Yes,HI,31,398,8,1,1,36,327,0.06,0.03,0.36,1762.6666666666667,1079.9723761899345,647,2803,653.0,44.30575583375144,612,700,0
70,Female,Married,High School or below,Others,130776,No,NV,39,402,118,6,0,76,187,0.0,0.01,0.57,4800.0,4644.277338833244,1516,8084,600.5,420.72853480599576,303,898,0
32,Male,Married,High School or below,Others,241676,Yes,NH,97,99,133,4,1,95,360,0.06,0.01,0.02,5721.0,41.012193308819754,5692,5750,765.5,67.17514421272202,718,813,0
48,Female,Single,Bachelor or equivalent,Others,239705,Yes,VA,104,102,243,1,3,35,220,0.0,0.03,0.24,8324.0,697.2072862499358,7831,8817,802.0,96.16652224137046,734,870,0
79,Male,Single,Bachelor or equivalent,Others,100606,Yes,WV,42,299,8,7,1,54,392,0.06,0.03,0.69,4451.5,157.6848122046001,4340,4563,596.5,77.07463914933368,542,651,0
26,Male,Married,Master or equivalent,Others,98635,Yes,IA,49,302,118,4,3,94,252,0.01,0.01,0.9,4164.0,1991.2126958213178,2756,5572,923.0,7.0710678118654755,918,928,0
57,Female,Single,Master or equivalent,Others,209535,No,KY,107,499,133,2,0,13,425,0.07,0.01,0.36,4666.0,3799.9918420965064,1979,7353,655.5,228.39549032325485,494,817,0
73,Female,Married,High School or below,Others,207564,No,ND,115,3,243,0,3,53,285,0.01,0.03,0.57,1591.5,193.04015126392747,1455,1728,579.5,208.59650045003153,432,727,0
35,Male,Married,High School or below,Others,68465,Yes,OH,53,199,8,5,0,72,457,0.07,0.03,0.03,2747.5,270.82189719444773,2556,2939,883.5,557.907250356186,489,1278,1
51,Female,Single,High School or below,Others,66494,Yes,AK,60,203,118,3,2,12,318,0.01,0.01,0.24,4113.5,1150.462732990513,3300,4927,681.5,30.405591591021544,660,703,0
13,Male,Single,High School or below,Others,177394,Yes,AR,118,400,133,0,0,31,490,0.07,0.01,0.69,4821.5,859.1347391416552,4214,5429,803.0,142.8355697996826,702,904,0
29,Male,Single,Bachelor or equivalent,Others,175423,Yes,MA,6,403,243,6,2,71,350,0.01,0.03,0.9,3158.5,641.3458505361986,2705,3612,676.5,320.319371877506,450,903,0
60,Female,Single,Bachelor or equivalent,Others,36323,No,MN,63,100,8,3,3,90,23,0.0,0.03,0.36,5218.5,2478.409268058849,3466,6971,820.0,65.05382386916237,774,866,0
76,Female,Married,Master or equivalent,Others,34352,Yes,SC,71,103,118,1,2,30,383,0.02,0.01,0.57,4721.5,2865.903784149077,2695,6748,614.0,323.85490578343877,385,843,0
38,Male,Married,Master or equivalent,Others,145253,Yes,SD,9,300,133,6,3,49,55,0.0,0.01,0.03,4603.5,1352.6952724098653,3647,5560,766.5,225.56706319850866,607,926,0
54,Female,Single,High School or below,Others,143282,Yes,DE,16,304,243,4,2,89,415,0.02,0.03,0.24,1749.0,1703.1124449078516,465,3681,413.6666666666667,49.16638417997944,367,465,0
56,Male,Married,High School or below,Others,198239,Yes,AL,107,403,28,6,3,58,92,0.05,0.02,0.77,2844.0,1045.1038225937173,2105,3583,649.0,73.53910524340094,597,701,0
18,Female,Married,High School or below,Technology Related Job,59140,No,AZ,45,100,43,4,0,77,264,0.04,0.03,0.22,3319.0,995.6063479106589,2615,4023,837.5,47.37615433949868,804,871,1
34,Male,Married,High School or below,Others,57168,Yes,MD,53,103,153,1,3,17,124,0.06,0.0,0.44,4496.5,1412.0922420295353,3498,5495,684.0,142.8355697996826,583,785,0
65,Female,Married,High School or below,Technology Related Job,168069,Yes,MA,110,300,168,7,0,36,296,0.04,0.01,0.89,3326.0,431.335136523794,3021,3631,831.0,107.48023074035522,755,907,0
12,Female,Single,Bachelor or equivalent,Others,166098,Yes,PA,118,304,28,4,2,76,157,0.06,0.02,0.1,3529.0,362.03867196751236,3273,3785,860.5,325.9762261269984,630,1091,0
15,Female,Married,Bachelor or equivalent,Others,221055,Yes,NM,89,403,63,6,0,46,333,0.02,0.02,0.63,4195.0,957.4225817265853,3518,4872,787.5,129.4005409571382,696,879,1
17,Male,Single,Bachelor or equivalent,Others,26013,No,MN,60,2,98,0,1,15,9,0.05,0.02,0.16,2948.5,1009.0413767532033,2235,3662,820.0,420.0214280248092,523,1117,1
19,Male,Married,Master or equivalent,Others,80970,Yes,KS,30,102,133,3,2,84,185,0.01,0.01,0.7,4523.0,4002.224381515859,1693,7353,741.5,251.02290732122438,564,919,0
35,Male,Single,PhD or equivalent,Others,78999,Yes,NC,38,105,243,0,1,25,45,0.03,0.03,0.91,4366.5,1560.5846660787104,3263,5470,623.5,222.73863607376248,466,781,0
37,Male,Married,High School or below,Others,133957,Yes,MT,9,204,28,2,2,94,222,0.06,0.02,0.44,4383.5,5241.782568935877,677,8090,743.0,93.33809511662427,677,809,0
39,Female,Single,High School or below,Others,188914,Yes,LA,99,304,63,4,3,63,398,0.02,0.02,0.97,2525.0,2092.3477244473493,668,4792,723.6666666666666,66.98009654616311,668,798,0
41,Female,Married,High School or below,Others,243871,Yes,HI,70,403,97,7,0,33,74,0.06,0.02,0.5,5008.5,624.3752877877215,4567,5450,769.5,12.020815280171307,761,778,0
57,Female,Single,High School or below,Others,241900,Yes,NV,78,406,207,4,3,73,434,0.0,0.03,0.71,4039.0,1115.814500712372,3250,4828,672.5,185.969083452062,541,804,0
59,Female,Married,High School or below,Others,46858,Yes,MD,49,6,242,6,0,43,111,0.03,0.03,0.24,2278.3333333333335,1850.7729016098474,1143,4414,817.0,362.89254607941456,426,1143,0
62,Female,Single,Bachelor or equivalent,Others,101815,Yes,IL,19,105,27,0,1,12,287,0.07,0.02,0.77,3385.5,65.76093065034893,3339,3432,621.0,91.92388155425118,556,686,0
24,Female,Single,Bachelor or equivalent,Technology Related Job,212716,Yes,IA,77,302,42,6,2,30,459,0.05,0.03,0.23,2876.3333333333335,1914.6447015917427,788,4549,671.3333333333334,110.60440015358037,568,788,1
26,Female,Married,Bachelor or equivalent,Technology Related Job,17673,No,CT,48,401,77,0,0,0,135,0.01,0.02,0.76,2573.3333333333335,2835.7743798358383,491,5803,616.0,113.61778029868388,491,713,0
14,Male,Married,Master or equivalent,Others,209759,No,IA,89,307,207,2,2,91,499,0.0,0.03,0.04,5594.0,875.3981951089459,4975,6213,802.5,37.476659402887016,776,829,0
16,Male,Married,Master or equivalent,Others,14717,Yes,DE,59,406,242,4,3,60,176,0.04,0.03,0.57,3890.5,2674.9849532287094,1999,5782,746.0,113.13708498984761,666,826,0
46,Female,Single,High School or below,Technology Related Job,125617,Yes,FL,117,103,7,2,1,79,348,0.02,0.03,0.03,4482.5,2738.6245635354985,2546,6419,789.0,395.9797974644666,509,1069,0
48,Male,Single,High School or below,Technology Related Job,180574,Yes,AK,88,202,42,4,2,48,24,0.06,0.03,0.56,3020.5,1307.4404384139264,2096,3945,538.0,168.2914139223983,419,657,0
51,Male,Married,High School or below,Technology Related Job,235532,Yes,VT,59,302,77,6,3,18,201,0.01,0.02,0.09,2313.0,11.313708498984761,2305,2321,578.0,2.8284271247461903,576,580,0
38,Female,Married,High School or below,Others,177618,Yes,AK,99,207,207,0,2,9,65,0.01,0.03,0.38,5746.5,1376.7369029702081,4773,6720,957.0,4.242640687119285,954,960,0
69,Male,Single,High School or below,Others,38518,No,AR,37,404,222,6,3,27,237,0.07,0.0,0.83,4025.3333333333335,2854.1130554575675,1186,6894,917.0,233.5444283214652,766,1186,0
71,Female,Single,High School or below,Technology Related Job,93476,Yes,WA,8,4,7,0,0,97,413,0.03,0.03,0.37,5910.5,883.1763697019978,5286,6535,701.5,161.92745289171938,587,816,0
73,Female,Married,Bachelor or equivalent,Technology Related Job,148433,Yes,RI,99,103,42,2,1,66,89,0.06,0.03,0.9,2504.3333333333335,2333.3943801537994,17,4645,543.3333333333334,477.8727166655712,17,950,0
75,Female,Single,Bachelor or equivalent,Technology Related Job,203391,Yes,NY,70,202,77,5,3,35,266,0.02,0.02,0.43,3703.0,142.8355697996826,3602,3804,740.0,28.284271247461902,720,760,0
23,Female,Married,Master or equivalent,Others,201420,Yes,WI,77,206,187,2,1,76,126,0.04,0.0,0.64,1847.6666666666667,1588.8839898914373,106,3218,496.0,341.1436647513771,106,739,0
25,Male,Single,Master or equivalent,Others,6377,Yes,TN,48,305,222,4,2,45,302,0.07,0.03,0.17,2391.5,1496.945055771921,1333,3450,564.0,421.4356415871823,266,862,0
27,Male,Married,PhD or equivalent,Technology Related Job,61334,No,ND,19,404,7,6,0,15,478,0.03,0.03,0.7,4727.0,164.04877323527901,4611,4843,674.5,23.33452377915607,658,691,0
43,Male,Single,High School or below,Others,59363,Yes,AL,26,408,117,4,2,55,338,0.05,0.01,0.91,5986.0,1144.0987719598338,5177,6795,854.5,163.3416664540925,739,970,0
45,Male,Married,High School or below,Others,114321,Yes,UT,117,7,152,6,3,24,15,0.01,0.0,0.44,3896.5,577.7062402294093,3488,4305,1011.5,212.83914113715082,861,1162,1
48,Male,Single,High School or below,Others,169278,Yes,OK,88,106,187,0,1,94,191,0.04,0.0,0.97,2786.0,1367.5445148147828,1819,3753,829.5,112.42997820866105,750,909,0
50,Female,Married,High School or below,Others,224236,Yes,NH,59,206,222,2,2,63,367,0.0,0.03,0.5,4207.0,77.78174593052023,4152,4262,841.0,15.556349186104045,830,852,1
66,Male,Single,Bachelor or equivalent,Others,222265,No,VA,66,209,82,0,0,4,227,0.02,0.01,0.71,3736.0,1595.2328983568511,2608,4864,564.5,61.518289963229634,521,608,0
68,Female,Married,Bachelor or equivalent,Others,27222,Yes,PA,37,308,117,2,2,73,404,0.06,0.01,0.24,4203.5,994.8992411294723,3500,4907,500.5,159.0990257669732,388,613,0
70,Female,Single,Bachelor or equivalent,Others,82180,Yes,NM,8,408,152,4,3,42,80,0.01,0.0,0.78,5746.5,1028.8403666264267,5019,6474,820.5,146.37110370561533,717,924,0
72,Male,Married,Bachelor or equivalent,Others,137137,Yes,MS,99,7,187,6,0,12,256,0.05,0.0,0.31,1056.0,500.63160108007565,702,1410,586.0,164.04877323527901,470,702,0
34,Female,Married,Master or equivalent,Technology Related Job,248037,Yes,MO,37,204,202,4,1,30,428,0.03,0.0,0.76,3514.5,1639.7806255716037,2355,4674,726.0,83.43860018001261,667,785,0
22,Male,Married,High School or below,Others,190123,Yes,NC,77,110,82,6,0,21,292,0.03,0.01,0.05,3047.5,1877.3685040502837,1720,4375,527.5,137.88582233137677,430,625,1
24,Male,Single,High School or below,Others,245081,No,MT,48,209,117,0,1,91,469,0.06,0.01,0.58,5529.0,1776.2522343406074,4273,6785,840.5,181.7264427649427,712,969,0
26,Female,Married,High School or below,Others,50038,Yes,LA,19,308,152,2,2,60,145,0.02,0.0,0.11,2916.5,2266.277233702885,1314,4519,1108.5,290.62088706767105,903,1314,0
57,Male,Married,High School or below,Technology Related Job,160939,Yes,MD,77,5,167,0,3,79,317,0.0,0.01,0.57,1775.6666666666667,1250.3744772400519,998,3218,715.3333333333334,343.1564269153841,499,1111,0
59,Male,Single,High School or below,Technology Related Job,215896,Yes,IL,47,105,202,2,1,48,494,0.04,0.0,0.1,4242.0,547.3006486383878,3855,4629,616.5,218.4959953866432,462,771,0
47,Female,Single,High School or below,Others,157982,Yes,MD,88,10,82,4,3,39,358,0.03,0.01,0.38,4475.0,304.05591591021545,4260,4690,816.5,50.204581464244875,781,852,0
49,Female,Married,Bachelor or equivalent,Others,212940,Yes,IL,59,110,117,6,0,9,34,0.07,0.01,0.91,1583.3333333333333,981.6222966769517,650,2607,599.3333333333334,88.62467677421076,497,651,0
79,Male,Married,Bachelor or equivalent,Technology Related Job,73840,No,IA,117,307,132,4,2,27,206,0.05,0.01,0.37,3153.0,3726.929030716845,853,7453,786.6666666666666,186.56455540464628,576,931,0
13,Female,Single,Bachelor or equivalent,Technology Related Job,128797,Yes,DE,87,406,167,6,3,96,382,0.0,0.01,0.9,3500.0,408.7077195258245,3211,3789,779.5,31.81980515339464,757,802,0
16,Female,Married,Bachelor or equivalent,Technology Related Job,183755,Yes,WY,58,5,202,0,0,66,59,0.04,0.0,0.43,3845.6666666666665,2278.518451391898,1368,5851,912.3333333333334,396.1241387915325,650,1368,0
31,Female,Single,Master or equivalent,Others,181784,Yes,KY,66,8,62,6,3,6,419,0.06,0.02,0.64,5508.5,323.1477990022522,5280,5737,918.0,53.74011537017761,880,956,0
34,Female,Married,High School or below,Technology Related Job,236741,Yes,GA,36,108,97,0,0,76,95,0.02,0.01,0.17,4270.5,4062.3284579167157,1398,7143,1095.5,427.79960261786124,793,1398,0
36,Male,Single,High School or below,Technology Related Job,41699,Yes,AK,7,207,132,2,1,45,271,0.05,0.01,0.7,5027.0,988.5352800987935,4328,5726,786.0,237.58787847867995,618,954,0
38,Male,Married,High School or below,Technology Related Job,96656,No,VT,98,306,167,4,2,14,448,0.01,0.01,0.23,2676.0,,2676,2676,669.0,,669,669,0
54,Male,Single,High School or below,Others,94685,No,ID,106,310,27,2,1,55,308,0.03,0.02,0.44,2495.6666666666665,1097.1172833080943,1233,3216,642.0,150.69173832695674,506,804,0
56,Male,Married,High School or below,Technology Related Job,149643,Yes,AR,76,409,62,4,2,24,484,0.07,0.02,0.98,5533.5,591.8483758531403,5115,5952,737.0,9.899494936611665,730,744,0
58,Female,Single,High School or below,Technology Related Job,204600,Yes,WA,47,8,97,6,3,94,160,0.02,0.01,0.51,2604.0,2115.66348931015,1108,4100,687.0,188.09040379562165,554,820,0
60,Female,Married,Bachelor or equivalent,Technology Related Job,9558,Yes,SC,18,108,132,0,1,63,336,0.06,0.01,0.04,6476.0,929.1383104791234,5819,7133,620.0,36.76955262170047,594,646,0
76,Female,Single,Bachelor or equivalent,Others,7586,No,CO,26,111,242,5,3,3,197,0.0,0.03,0.25,1260.6666666666667,440.52733551203534,975,1768,792.6666666666666,241.33034068126065,519,975,0
78,Female,Married,Master or equivalent,Others,62544,Yes,WI,116,210,27,0,0,73,373,0.04,0.02,0.78,3080.5,2628.315905670397,1222,4939,717.0,149.90663761154806,611,823,0
12,Male,Single,Master or equivalent,Technology Related Job,117501,No,TN,87,310,62,2,2,42,49,0.07,0.02,0.31,2823.0,1261.4784976368007,1931,3715,946.5,26.16295090390226,928,965,0
15,Male,Single,PhD or equivalent,Technology Related Job,172459,Yes,ND,58,409,97,4,3,11,225,0.03,0.01,0.84,3229.5,2024.4467145370857,1798,4661,612.5,231.22391744800103,449,776,0
31,Male,Single,High School or below,Others,170488,Yes,AL,66,412,207,1,1,52,85,0.05,0.03,0.05,3038.5,975.1002512562491,2349,3728,759.5,243.9518395093589,587,932,0
33,Male,Married,High School or below,Others,225445,Yes,UT,36,12,242,4,3,21,262,0.0,0.03,0.58,744.0,,744,744,372.0,,372,372,0
35,Male,Married,High School or below,Others,30403,No,OK,7,111,27,6,0,91,438,0.04,0.02,0.11,1446.0,497.80317395532944,1094,1798,436.0,230.5168106668145,273,599,0
37,Female,Single,High School or below,Technology Related Job,85360,Yes,NH,98,210,62,0,1,60,114,0.0,0.02,0.64,2236.0,609.526045382804,1805,2667,892.0,623.668181006535,451,1333,0
67,Male,Single,High School or below,Technology Related Job,196261,Yes,NM,36,407,77,6,2,78,287,0.06,0.02,0.1,3918.0,4102.633544444348,1017,6819,632.5,176.06958851545033,508,757,0
55,Female,Single,Bachelor or equivalent,Others,138347,Yes,RI,76,313,207,0,1,70,151,0.05,0.03,0.39,2295.5,538.1082604829627,1915,2676,924.5,45.96194077712559,892,957,0
57,Female,Married,Bachelor or equivalent,Others,193304,Yes,NM,47,412,242,2,2,39,327,0.01,0.02,0.92,3070.0,195.16147160748713,2932,3208,687.0,65.05382386916237,641,733,0
20,Male,Married,Bachelor or equivalent,Technology Related Job,54204,Yes,NC,105,109,7,7,3,58,499,0.07,0.03,0.37,4285.0,5450.379069385908,431,8139,616.0,567.0996385116111,215,1017,0
22,Female,Single,Master or equivalent,Technology Related Job,109162,No,MT,76,209,42,2,0,27,175,0.03,0.02,0.9,5263.5,1178.7470042379748,4430,6097,784.5,327.3904396893715,553,1016,0
24,Female,Married,Master or equivalent,Technology Related Job,164119,Yes,LA,47,308,77,4,2,96,352,0.06,0.02,0.43,4830.5,2544.8773054903845,3031,6630,852.0,134.35028842544403,757,947,0
12,Male,Married,High School or below,Others,106205,Yes,MT,87,214,207,6,0,88,216,0.06,0.03,0.72,3851.5,1216.9307704220482,2991,4712,710.0,52.32590180780452,673,747,0
42,Female,Married,High School or below,Technology Related Job,217106,Yes,NV,25,411,222,3,1,6,388,0.04,0.03,0.18,4424.5,3548.968934775282,1915,6934,825.0,186.67619023324855,693,957,0
44,Male,Single,High School or below,Technology Related Job,22063,Yes,MD,116,10,7,6,3,75,64,0.0,0.03,0.71,5600.5,839.3357492684319,5007,6194,701.5,19.091883092036785,688,715,0
46,Male,Married,High School or below,Technology Related Job,77021,Yes,IL,87,109,42,0,0,45,241,0.03,0.02,0.24,1884.5,1897.167493923507,543,3226,540.0,4.242640687119285,537,543,0
48,Male,Single,High School or below,Technology Related Job,131978,No,CO,57,208,77,2,1,14,417,0.07,0.02,0.77,4390.5,1649.6801205082154,3224,5557,799.5,9.192388155425117,793,806,0
64,Male,Married,Bachelor or equivalent,Technology Related Job,130007,No,MI,65,212,187,7,0,55,277,0.01,0.0,0.98,4879.5,990.6566004423531,4179,5580,987.0,80.61017305526642,930,1044,0
66,Male,Single,Bachelor or equivalent,Technology Related Job,184964,Yes,IA,36,311,222,2,1,24,453,0.05,0.03,0.51,2098.0,35.35533905932738,2073,2123,560.5,207.18228688765842,414,707,0
69,Female,Married,Bachelor or equivalent,Technology Related Job,239922,Yes,DE,7,410,7,4,2,93,129,0.0,0.03,0.04,3449.0,271.5290039756342,3257,3641,585.5,92.63098833543772,520,651,0
71,Female,Single,Bachelor or equivalent,Technology Related Job,44879,Yes,WY,97,10,42,6,3,63,306,0.04,0.02,0.57,3512.3333333333335,3302.285471205258,1009,7255,756.3333333333334,280.81369862122705,454,1009,1
19,Female,Married,PhD or equivalent,Technology Related Job,42908,No,KY,105,13,152,3,2,3,166,0.06,0.0,0.78,2817.5,883.1763697019978,2193,3442,795.5,91.21677477306463,731,860,0
21,Female,Single,High School or below,Technology Related Job,97866,Yes,GA,76,112,187,5,3,72,342,0.01,0.0,0.31,4171.5,1526.643540581756,3092,5251,746.5,181.7264427649427,618,875,0
23,Male,Married,High School or below,Technology Related Job,152823,No,AK,47,212,222,0,0,42,18,0.05,0.03,0.84,3569.5,2239.407176017796,1986,5153,653.0,12.727922061357855,644,662,0
25,Male,Single,High School or below,Technology Related Job,207781,Yes,VT,17,311,7,2,2,11,195,0.01,0.03,0.38,4008.0,906.510893481154,3367,4649,723.5,71.4177848998413,673,774,0
41,Male,Married,High School or below,Others,205810,Yes,ID,25,314,117,7,0,52,55,0.03,0.0,0.59,3278.3333333333335,2113.303653839962,930,5027,847.3333333333334,78.01495583113106,775,930,0
43,Male,Single,High School or below,Technology Related Job,10767,Yes,CA,116,414,152,1,1,21,231,0.06,0.0,0.12,3300.5,1942.4223279194462,1927,4674,630.0,210.71782079359116,481,779,0
45,Female,Married,High School or below,Technology Related Job,65724,No,WA,86,13,187,4,3,90,407,0.02,0.0,0.65,3336.5,2202.6376233960955,1779,4894,646.0,74.95331880577403,593,699,1
76,Male,Married,Bachelor or equivalent,Non-technology Related Job,176625,Yes,WI,24,210,202,1,0,9,80,0.0,0.0,0.1,3403.0,2064.7518010647186,1943,4863,971.5,0.7071067811865476,971,972,0
63,Female,Married,Bachelor or equivalent,Others,118711,Yes,CT,65,116,82,3,2,0,444,0.0,0.01,0.39,4377.0,1040.861181906598,3641,5113,625.0,148.49242404917499,520,730,0
